EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
10144406,KINNEY CO., ,3/16/1987,1924,Hail,4.5, ,0,0,100000,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.38,-100.42, , ,605
10144407,ZAVALA CO., ,3/16/1987,2010,Hail,4.5, ,0,0,10000,0,TX,CST, , ,C,507,SAT,0,0, ,0,0,0, ,0, , ,28.87,-99.75, , ,606
10144408,UVALDE CO., ,3/16/1987,2024,Hail,1.75, ,0,0,100000,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.22,-99.8, , ,607
10141042,VAL VERDE CO., ,3/23/1987,140,Thunderstorm Wind,52, ,0,0,10000,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,608
10141043,KINNEY CO., ,3/23/1987,229,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.38,-100.42, , ,609
10141045,BEXAR CO., ,3/23/1987,445,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,610
10141055,LLANO CO., ,4/13/1987,430,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,299,SAT,0,0, ,0,0,0, ,0, , ,30.75,-98.67, , ,611
10141057,LLANO CO., ,4/13/1987,430,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,299,SAT,0,0, ,0,0,0, ,0, , ,30.88,-98.47, , ,612
10141056,LLANO CO., ,4/13/1987,430,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,299,SAT,0,0, ,0,0,0, ,0, , ,30.65,-98.42, , ,613
10141058,BURNET CO., ,4/13/1987,545,Hail,1.75, ,0,0,100000,0,TX,CST, , ,C,53,SAT,0,0, ,0,0,0, ,0, , ,30.75,-98.22, , ,614
10141062,WILLIAMSON CO., ,4/13/1987,635,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.67,-97.92, , ,615
10141064,WILLIAMSON CO., ,4/13/1987,650,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.78,-97.85, , ,616
10141086,VAL VERDE CO., ,4/20/1987,1358,Thunderstorm Wind,57, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.37,-100.92, , ,617
10141949,BEXAR CO., ,4/24/1987,1315,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,618
,BEXAR CO.,,4/24/1987,1330,Lightning,0,,0,4,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10142185,KERR CO., ,5/3/1987,1210,Hail,4.5, ,0,0,100000,100000,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,29.93,-99.03, , ,619
10142186,KERR CO., ,5/3/1987,1210,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.05,-99.13, , ,620
10142208,TRAVIS CO., ,5/3/1987,2112,Hail,1, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,621
10142210,TRAVIS CO., ,5/3/1987,2138,Hail,1.25, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.43,-97.62, , ,622
10142211,WILLIAMSON CO., ,5/3/1987,2138,Hail,1.25, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.53,-97.55, , ,623
10142213,CALDWELL CO., ,5/3/1987,2244,Tornado,0,F1,0,0,0,10000,TX,CST, , ,C,55, ,0,0, ,1,50,0, ,0, , ,29.75,-97.57, , ,624
10142214,CALDWELL CO., ,5/3/1987,2244,Tornado,0,F1,0,0,0,10000,TX,CST, , ,C,55, ,0,0, ,1,50,0, ,0, , ,29.78,-97.53, , ,625
10142217,GONZALES CO., ,5/3/1987,2345,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,177,SAT,0,0, ,0,0,0, ,0, , ,29.67,-97.5, , ,626
,CALDWELL CO.,,5/4/1987,0,Hail,3,,0,0,100000,10000,TX,CST,,,,,,,,,,,,,,,,,,,,
10142224,ZAVALA CO., ,5/13/1987,1750,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,507,SAT,0,0, ,0,0,0, ,0, , ,28.85,-99.82, , ,627
10142226,BEXAR CO., ,5/13/1987,2005,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.45,-98.5, , ,628
10142227,UVALDE CO., ,5/13/1987,2040,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.35,-99.75, , ,629
10143081,BANDERA CO., ,5/13/1987,2115,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,19,SAT,0,0, ,0,0,0, ,0, , ,29.68,-99.07, , ,630
,BANDERA CO.,,5/13/1987,2115,Hail,1,,0,0,0,100000,TX,CST,,,,,,,,,,,,,,,,,,,,
10143306,COMAL CO., ,5/16/1987,1100,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,91,SAT,0,0, ,0,0,0, ,0, , ,29.82,-98.27, , ,631
10143323,BEXAR CO., ,5/19/1987,1644,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.45,-98.5, , ,632
10143324,BEXAR CO., ,5/19/1987,1644,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.4,-98.22, , ,633
10143326,TRAVIS CO., ,5/19/1987,1723,Hail,1, ,0,0,0,10000,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.2,-97.67, , ,634
10143327,WILSON CO., ,5/19/1987,1730,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,493,SAT,0,0, ,0,0,0, ,0, , ,29.37,-98.15, , ,635
10143334,BEXAR CO., ,5/19/1987,1900,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,636
10143335,GUADALUPE CO., ,5/19/1987,1900,Thunderstorm Wind,0, ,0,0,5000,0,TX,CST, , ,C,187,SAT,0,0, ,0,0,0, ,0, , ,29.45,-97.97, , ,637
10143340,FRIO CO., ,5/20/1987,1730,Hail,4, ,0,0,100000,1000000,TX,CST, , ,C,163,SAT,0,0, ,0,0,0, ,0, , ,28.67,-99.17, , ,638
10143341,BEXAR CO., ,5/20/1987,1747,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.45,-98.5, , ,639
10143342,COMAL CO., ,5/20/1987,1930,Hail,1.75, ,0,1,0,0,TX,CST, , ,C,91,SAT,0,0, ,0,0,0, ,0, , ,29.83,-98.27, , ,640
,COMAL CO.,,5/20/1987,1930,Thunderstorm Wind,70,,0,0,100000,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10143343,HAYS CO., ,5/20/1987,2000,Hail,2, ,0,0,0,0,TX,CST, , ,C,209,SAT,0,0, ,0,0,0, ,0, , ,30.22,-98.08, , ,641
10143344,VAL VERDE CO., ,5/20/1987,2101,Thunderstorm Wind,60, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.53,-101, , ,642
10143345,UVALDE CO., ,5/20/1987,2358,Hail,1.75, ,0,0,0,100000,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.22,-99.8, , ,643
10142282,KERR CO., ,5/29/1987,1247,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.08,-99.33, , ,644
10145426,BEXAR CO., ,6/2/1987,245,Thunderstorm Wind,61, ,0,0,1000000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.35,-98.43, , ,148
10140891,VAL VERDE CO., ,6/3/1987,300,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,30.28,-100.95, , ,149
10140892,UVALDE CO., ,6/3/1987,530,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.35,-99.75, , ,150
10144463,MAVERICK CO., ,6/22/1987,20,Thunderstorm Wind,101, ,0,0,0,0,TX,CST, , ,C,323,SAT,0,0, ,0,0,0, ,0, , ,28.95,-100.63, , ,151
10144494,WILLIAMSON CO., ,6/25/1987,1635,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.5,-97.68, , ,153
10144495,BEXAR CO., ,6/25/1987,1830,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.45,-98.5, , ,154
10144493,TRAVIS CO., ,6/25/1987,1545,Thunderstorm Wind,61, ,0,2,10000,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,152
10144496,MEDINA CO., ,6/25/1987,1915,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,325,SAT,0,0, ,0,0,0, ,0, , ,29.32,-98.82, , ,155
10144516,BLANCO CO., ,7/1/1987,1645,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,31,SAT,0,0, ,0,0,0, ,0, , ,30.27,-98.38, , ,156
,,,7/1/1987,1645,Thunderstorm Wind,0,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10143382,KINNEY CO., ,7/17/1987,59,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.38,-100.42, , ,157
10143433,BEXAR CO., ,9/7/1987,1650,Thunderstorm Wind,70, ,0,10,1000000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,655
10141100,LLANO CO., ,9/10/1987,1510,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,299,SAT,0,0, ,0,0,0, ,0, , ,30.75,-98.78, , ,656
10141101,TRAVIS CO., ,9/10/1987,1556,Thunderstorm Wind,70, ,0,0,5000000,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,657
10141102,WILLIAMSON CO., ,9/10/1987,1556,Thunderstorm Wind,70, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.5,-97.68, , ,658
10141149,WILLIAMSON CO., ,9/16/1987,1700,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.68,-97.68, , ,659
10141152,BURNET CO., ,9/18/1987,100,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,53,SAT,0,0, ,0,0,0, ,0, , ,30.78,-98.17, , ,660
10137129,TRAVIS CO., ,9/27/1987,1550,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.43,-97.62, , ,661
10137355,WILLIAMSON CO., ,11/15/1987,1110,Thunderstorm Wind,65, ,0,1,100000,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.82,-97.6, , ,662
10137356,LEE CO., ,11/15/1987,1130,Tornado,0,F2,0,8,2500000,0,TX,CST, , ,C,287, ,0,0, ,1.5,200,0, ,0, , ,30.18,-96.95, , ,663
10137387,KERR CO., ,11/16/1987,205,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.08,-99.23, , ,664
10137388,FRIO CO., ,11/16/1987,340,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,163,SAT,0,0, ,0,0,0, ,0, , ,28.88,-99.08, , ,665
10138517,BASTROP CO., ,12/19/1987,1130,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,21,SAT,0,0, ,0,0,0, ,0, , ,30.27,-97.37, , ,666
10138523,LAVACA CO., ,12/19/1987,1214,Thunderstorm Wind,60, ,0,0,0,0,TX,CST, , ,C,285,SAT,0,0, ,0,0,0, ,0, , ,29.45,-96.95, , ,667
10139390,MEDINA CO., ,2/29/1988,1715,Hail,1.75, ,0,0,50000,0,TX,CST, , ,C,325,SAT,0,0, ,0,0,0, ,0, , ,29.25,-98.93, , ,668
10139661,LLANO CO., ,3/29/1988,810,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,299,SAT,0,0, ,0,0,0, ,0, , ,30.85,-98.47, , ,669
10138845,KARNES CO., ,4/29/1988,1650,Hail,1, ,0,0,0,0,TX,CST, , ,C,255,SAT,0,0, ,0,0,0, ,0, , ,28.88,-97.88, , ,670
10138854,KARNES CO., ,4/29/1988,1800,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,255,SAT,0,0, ,0,0,0, ,0, , ,28.82,-97.85, , ,671
10138855,WILSON CO., ,4/29/1988,1800,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,493,SAT,0,0, ,0,0,0, ,0, , ,29.23,-97.95, , ,672
10138859,BEXAR CO., ,4/29/1988,1814,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,673
10138860,BEXAR CO., ,4/29/1988,1815,Hail,1, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.58,-98.7, , ,674
10138866,DE WITT CO., ,4/29/1988,1840,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,123,SAT,0,0, ,0,0,0, ,0, , ,29.1,-97.28, , ,675
10138869,GONZALES CO., ,4/29/1988,1910,Hail,2.75, ,0,0,0,0,TX,CST, , ,C,177,SAT,0,0, ,0,0,0, ,0, , ,29.27,-97.77, , ,676
,GONZALES CO.,,4/29/1988,1910,Thunderstorm Wind,50,,0,0,1000,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10141236,TRAVIS CO., ,5/16/1988,825,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.47,-97.95, , ,677
10141237,GILLESPIE CO., ,5/16/1988,850,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,171,SAT,0,0, ,0,0,0, ,0, , ,30.23,-99.22, , ,678
10141238,KERR CO., ,5/16/1988,900,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.08,-99.33, , ,679
10141239,GILLESPIE CO., ,5/16/1988,1000,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,171,SAT,0,0, ,0,0,0, ,0, , ,30.15,-98.87, , ,680
10141248,KERR CO., ,5/20/1988,935,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.07,-99.33, , ,681
10141249,KERR CO., ,5/20/1988,1010,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.05,-99.13, , ,682
10141252,REAL CO., ,5/20/1988,1245,Hail,1, ,0,0,0,0,TX,CST, , ,C,385,SAT,0,0, ,0,0,0, ,0, , ,29.8,-99.83, , ,683
10141255,BANDERA CO., ,5/20/1988,1332,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,19,SAT,0,0, ,0,0,0, ,0, , ,29.8,-99.25, , ,684
10141263,KERR CO., ,5/20/1988,1535,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.05,-99.13, , ,685
10141266,VAL VERDE CO., ,5/20/1988,1953,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.68,-101.17, , ,686
10141268,COMAL CO., ,5/20/1988,2115,Thunderstorm Wind,65, ,0,0,100000,10000,TX,CST, , ,C,91,SAT,0,0, ,0,0,0, ,0, , ,29.7,-98.13, , ,687
10141269,MEDINA CO., ,5/20/1988,2230,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,325,SAT,0,0, ,0,0,0, ,0, , ,29.15,-98.92, , ,688
10141271,GUADALUPE CO., ,5/20/1988,2230,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,187,SAT,0,0, ,0,0,0, ,0, , ,29.75,-97.97, , ,689
10141270,ATASCOSA CO., ,5/20/1988,2230,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,13,SAT,0,0, ,0,0,0, ,0, , ,28.95,-98.48, , ,690
,LLANO CO.,,6/2/1988,1655,Hail,1,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10140559,GILLESPIE CO., ,6/2/1988,1915,Hail,1.75, ,0,0,10000,0,TX,CST, , ,C,171,SAT,0,0, ,0,0,0, ,0, , ,30.28,-98.87, , ,194
10140560,GILLESPIE CO., ,6/2/1988,1915,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,171,SAT,0,0, ,0,0,0, ,0, , ,30.48,-99.02, , ,195
10140563,BLANCO CO., ,6/2/1988,2040,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,31,SAT,0,0, ,0,0,0, ,0, , ,30.1,-98.42, , ,197
10140566,MEDINA CO., ,6/2/1988,2305,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,325,SAT,0,0, ,0,0,0, ,0, , ,29.35,-98.88, , ,200
10140567,BEXAR CO., ,6/2/1988,2330,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.47,-98.38, , ,201
10140562,WILLIAMSON CO., ,6/2/1988,1947,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.53,-97.55, , ,196
10140564,KERR CO., ,6/2/1988,2130,Thunderstorm Wind,60, ,0,0,1000000,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.05,-99.13, , ,198
10140565,BEXAR CO., ,6/2/1988,2245,Thunderstorm Wind,70, ,0,0,500000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.53,-98.47, , ,199
,BEXAR CO.,,6/2/1988,2245,Hail,1.75,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10140568,ATASCOSA CO., ,6/3/1988,6,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,13,SAT,0,0, ,0,0,0, ,0, , ,28.95,-98.48, , ,202
10140569,VAL VERDE CO., ,6/3/1988,30,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,203
10140577,LAVACA CO., ,6/3/1988,1333,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,285,SAT,0,0, ,0,0,0, ,0, , ,29.45,-96.95, , ,204
,LAVACA CO.,,6/3/1988,1333,Hail,1.75,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10140579,BEXAR CO., ,6/3/1988,1628,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.4,-98.22, , ,205
10140580,MEDINA CO., ,6/9/1988,1628,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,325,SAT,0,0, ,0,0,0, ,0, , ,29.43,-98.88, , ,206
,MEDINA CO.,,6/9/1988,1628,Hail,1.75,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
,BEXAR CO.,,7/27/1988,1700,Lightning,0,,0,8,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10138114,KERR CO., ,8/2/1988,2200,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.05,-99.13, , ,207
,TRAVIS CO.,,8/3/1988,1640,Lightning,0,,0,1,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10138122,TRAVIS CO., ,8/9/1988,1300,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.33,-97.55, , ,208
10138123,TRAVIS CO., ,8/9/1988,1345,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.23,-97.85, , ,209
10138371,GUADALUPE CO., ,8/24/1988,1745,Thunderstorm Wind,0, ,0,3,100000,0,TX,CST, , ,C,187,SAT,0,0, ,0,0,0, ,0, , ,29.82,-97.92, , ,210
10139252,KARNES CO., ,9/17/1988,410,Tornado,0,F0,0,0,25000,0,TX,CST, , ,C,255, ,0,0, ,0.2,10,0, ,0, , ,28.88,-97.97, , ,708
10139253,BEXAR CO., ,9/17/1988,445,Tornado,0,F1,1,1,2500000,0,TX,CST, , ,C,29, ,0,0, ,4,30,0, ,0, , ,29.28,-98.43,29.33,-98.47,709
10139254,BEXAR CO., ,9/17/1988,549,Tornado,0,F2,0,3,25000000,0,TX,CST, , ,C,29, ,0,0, ,5,50,0, ,0, , ,29.4,-98.63,29.48,-98.58,710
10139255,BEXAR CO., ,9/17/1988,630,Tornado,0,F1,0,3,25000000,0,TX,CST, , ,C,29, ,0,0, ,6,50,0, ,0, , ,29.43,-98.52,29.5,-98.6,711
10139256,FAYETTE CO., ,9/17/1988,644,Tornado,0,F0,0,0,25000,0,TX,CST, , ,C,149, ,0,0, ,0.2,10,0, ,0, , ,29.83,-96.93, , ,712
10139257,COMAL CO., ,9/17/1988,800,Tornado,0,F0,0,0,250000,0,TX,CST, , ,C,91, ,0,0, ,0.2,10,0, ,0, , ,29.9,-98.27, , ,713
10139468,ATASCOSA CO., ,9/17/1988,840,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,13, ,0,0, ,0.2,10,0, ,0, , ,28.95,-98.53, , ,714
10139469,CALDWELL CO., ,9/17/1988,930,Tornado,0,F0,0,0,25000,0,TX,CST, , ,C,55, ,0,0, ,0.2,10,0, ,0, , ,29.73,-97.75, , ,715
10139470,EDWARDS CO., ,9/17/1988,950,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,137, ,0,0, ,0.2,10,0, ,0, , ,29.85,-100.68, , ,716
10139471,MAVERICK CO., ,9/17/1988,1113,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,323, ,0,0, ,0.2,10,0, ,0, , ,29.05,-100.5, , ,717
10139474,DIMMIT CO., ,9/17/1988,1245,Tornado,0,F0,0,0,25000,0,TX,CST, , ,C,127, ,0,0, ,0.2,10,0, ,0, , ,28.52,-99.9, , ,718
10139475,VAL VERDE CO., ,9/17/1988,1320,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,465, ,0,0, ,0.2,10,0, ,0, , ,29.93,-101.17, , ,719
10139485,VAL VERDE CO., ,9/17/1988,1645,Tornado,0,F2,0,2,2500000,0,TX,CST, , ,C,465, ,0,0, ,11,63,0, ,0, , ,29.37,-100.9,29.5,-101.05,720
10139488,VAL VERDE CO., ,9/17/1988,1739,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,465, ,0,0, ,0.2,10,0, ,0, , ,29.55,-101.02, , ,721
10139490,VAL VERDE CO., ,9/17/1988,1752,Tornado,0,F0,0,0,25000,0,TX,CST, , ,C,465, ,0,0, ,0.2,10,0, ,0, , ,29.7,-101.17, , ,722
10139519,WILLIAMSON CO., ,9/29/1988,1340,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.53,-97.55, , ,723
10139520,VAL VERDE CO., ,9/30/1988,1100,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,724
10138737,TRAVIS CO., ,1/29/1989,600,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.32,-97.77, , ,725
10139604,GUADALUPE CO., ,3/20/1989,2030,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,187,SAT,0,0, ,0,0,0, ,0, , ,29.57,-97.97, , ,726
10139823,TRAVIS CO., ,3/21/1989,700,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.13,-97.85, , ,727
10139840,VAL VERDE CO., ,3/27/1989,1623,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.87,-101.57, , ,728
10139846,VAL VERDE CO., ,3/27/1989,1835,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,30.3,-101.05, , ,729
10139851,VAL VERDE CO., ,3/27/1989,1941,Hail,1.75, ,0,0,1000,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,30.28,-101.05, , ,730
10139852,VAL VERDE CO., ,3/27/1989,1959,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.82,-101.57, , ,731
10139853,EDWARDS CO., ,3/27/1989,2205,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,137,SAT,0,0, ,0,0,0, ,0, , ,29.93,-100.23, , ,732
10139857,TRAVIS CO., ,3/28/1989,600,Thunderstorm Wind,51, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,733
10139860,BASTROP CO., ,3/28/1989,1200,Hail,1, ,0,0,0,0,TX,CST, , ,C,21,SAT,0,0, ,0,0,0, ,0, , ,30.08,-97.5, , ,734
10139862,VAL VERDE CO., ,3/28/1989,1520,Hail,1, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.78,-101.2, , ,735
10139864,LLANO CO., ,3/28/1989,1905,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,299,SAT,0,0, ,0,0,0, ,0, , ,30.7,-98.67, , ,736
10139868,BURNET CO., ,3/28/1989,2105,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,53,SAT,0,0, ,0,0,0, ,0, , ,30.75,-98.22, , ,737
10139871,TRAVIS CO., ,3/28/1989,2205,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.4,-97.88, , ,738
10136512,BEXAR CO., ,4/13/1989,1245,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.45,-98.5, , ,739
10136522,WILLIAMSON CO., ,4/19/1989,435,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.65,-97.58, , ,740
